0,15,2,
5
00000000000000000000,223
00000000000000000011,1058
00000000000000000001,416
00000000000000000100,64
00000000000000000110,463
Qiskit,Craig
29
00000000000000000101,350
00000000000000000010,741
00000000000000000111,4195
00000000000000000000,646
00000000000000000011,784
00000000000000000001,831
00000000000000000100,249
00000000000000000110,396
Qiskit,Norm
54
00000000000000000101,619
00000000000000000010,1397
00000000000000000111,1592
00000000000000000000,943
00000000000000000011,831
00000000000000000001,939
00000000000000000100,716
00000000000000000110,1155
2,17,9,
7
PreSwap,Craig
23
00000000000000000101,583
00000000000000000010,537
00000000000000000111,3364
00000000000000000000,426
00000000000000000011,616
00000000000000000001,706
00000000000000000100,842
00000000000000000110,1118
PreSwap,Norm
22
00000000000000000101,534
00000000000000000010,965
00000000000000000111,4121
00000000000000000000,284
00000000000000000011,748
00000000000000000001,837
00000000000000000100,166
00000000000000000110,537
Qiskit,Craig
38
00000000000000000101,1638
00000000000000000010,507
00000000000000000111,2203
00000000000000000000,429
00000000000000000011,828
00000000000000000001,894
00000000000000000100,812
00000000000000000110,881
Qiskit,Norm
37
00000000000000000101,800
00000000000000000010,546
00000000000000000111,2133
00000000000000000000,658
00000000000000000011,1022
00000000000000000001,2249
00000000000000000100,344
00000000000000000110,440
17,12,18,
5
PreSwap,Craig
17
00000000000000000101,1023
00000000000000000010,374
00000000000000000111,3360
00000000000000000000,346
00000000000000000011,862
00000000000000000001,1371
00000000000000000100,369
00000000000000000110,487
PreSwap,Norm
16
00000000000000000101,654
00000000000000000010,305
00000000000000000111,3630
00000000000000000000,373
00000000000000000011,835
00000000000000000001,1373
00000000000000000100,188
00000000000000000110,834
Qiskit,Craig
23
00000000000000000101,1313
00000000000000000010,449
00000000000000000111,2513
00000000000000000000,471
00000000000000000011,960
00000000000000000001,1214
00000000000000000100,646
00000000000000000110,626
Qiskit,Norm
27
00000000000000000101,629
00000000000000000010,660
00000000000000000111,2497
00000000000000000000,534
00000000000000000011,1269
00000000000000000001,1178
00000000000000000100,365
00000000000000000110,1060
8,6,19,
5
PreSwap,Craig
17
00000000000000000101,408
00000000000000000010,474
00000000000000000111,4022
00000000000000000000,158
00000000000000000011,522
00000000000000000001,227
00000000000000000100,372
00000000000000000110,2009
PreSwap,Norm
25
00000000000000000101,608
00000000000000000010,583
00000000000000000111,4552
00000000000000000000,201
00000000000000000011,1012
00000000000000000001,706
00000000000000000100,129
00000000000000000110,401
Qiskit,Craig
35
00000000000000000101,734
00000000000000000010,665
00000000000000000111,3154
00000000000000000000,403
00000000000000000011,711
00000000000000000001,508
00000000000000000100,552
00000000000000000110,1465
Qiskit,Norm
28
00000000000000000101,565
00000000000000000010,472
00000000000000000111,4290
00000000000000000000,232
00000000000000000011,1185
00000000000000000001,727
00000000000000000100,212
00000000000000000110,509
14,13,16,
5
PreSwap,Craig
17
00000000000000000101,489
00000000000000000010,725
00000000000000000111,2817
00000000000000000000,286
00000000000000000011,817
00000000000000000001,300
00000000000000000100,466
00000000000000000110,2292
PreSwap,Norm
21
00000000000000000101,809
00000000000000000010,579
00000000000000000111,3358
00000000000000000000,261
00000000000000000011,1354
00000000000000000001,1000
00000000000000000100,215
00000000000000000110,616
Qiskit,Craig
29
00000000000000000101,852
00000000000000000010,862
00000000000000000111,1683
00000000000000000000,573
00000000000000000011,917
00000000000000000001,542
00000000000000000100,892
00000000000000000110,1871
Qiskit,Norm
33
00000000000000000101,480
00000000000000000010,811
00000000000000000111,3961
00000000000000000000,254
00000000000000000011,1005
00000000000000000001,973
00000000000000000100,178
00000000000000000110,530
5,1,3,
4
PreSwap,Craig
14
00000000000000000101,519
00000000000000000010,256
00000000000000000111,4962
00000000000000000000,116
00000000000000000011,1495
00000000000000000001,487
00000000000000000100,106
00000000000000000110,251
PreSwap,Norm
24
00000000000000000101,758
00000000000000000010,405
00000000000000000111,3883
00000000000000000000,150
00000000000000000011,1569
00000000000000000001,891
00000000000000000100,138
00000000000000000110,398
Qiskit,Craig
14
00000000000000000101,509
00000000000000000010,242
00000000000000000111,4951
00000000000000000000,134
00000000000000000011,1464
00000000000000000001,507
00000000000000000100,107
00000000000000000110,278
Qiskit,Norm
16
00000000000000000101,1040
00000000000000000010,290
00000000000000000111,4342
00000000000000000000,114
00000000000000000011,1160
00000000000000000001,765
00000000000000000100,152
00000000000000000110,329
9,3,5,
6
PreSwap,Craig
20
00000000000000000101,451
00000000000000000010,939
00000000000000000111,4243
00000000000000000000,184
00000000000000000011,683
00000000000000000001,317
00000000000000000100,253
00000000000000000110,1122
PreSwap,Norm
24
00000000000000000101,848
00000000000000000010,455
00000000000000000111,4351
00000000000000000000,169
00000000000000000011,805
00000000000000000001,761
00000000000000000100,141
00000000000000000110,662
Qiskit,Craig
26
00000000000000000101,692
00000000000000000010,843
00000000000000000111,3935
00000000000000000000,200
00000000000000000011,795
00000000000000000001,314
00000000000000000100,467
00000000000000000110,946
Qiskit,Norm
33
00000000000000000101,854
00000000000000000010,508
00000000000000000111,3568
00000000000000000000,268
00000000000000000011,1247
00000000000000000001,1078
00000000000000000100,194
00000000000000000110,475
6,17,3,
10
PreSwap,Craig
29
00000000000000000101,452
00000000000000000010,650
00000000000000000111,4319
00000000000000000000,215
00000000000000000011,1141
00000000000000000001,890
00000000000000000100,195
00000000000000000110,330
PreSwap,Norm
34
00000000000000000101,538
00000000000000000010,813
00000000000000000111,3926
00000000000000000000,308
00000000000000000011,1087
00000000000000000001,1019
00000000000000000100,93
00000000000000000110,408
Qiskit,Craig
53
00000000000000000101,1206
00000000000000000010,572
00000000000000000111,1627
00000000000000000000,766
00000000000000000011,588
00000000000000000001,812
00000000000000000100,1179
00000000000000000110,1442
Qiskit,Norm
37
00000000000000000101,862
00000000000000000010,726
00000000000000000111,2305
00000000000000000000,220
00000000000000000011,2502
00000000000000000001,1046
00000000000000000100,196
00000000000000000110,335
15,11,3,
8
PreSwap,Craig
23
00000000000000000101,1329
00000000000000000010,189
00000000000000000111,3759
00000000000000000000,239
00000000000000000011,1271
00000000000000000001,955
00000000000000000100,186
00000000000000000110,264
PreSwap,Norm
27
00000000000000000101,710
00000000000000000010,543
00000000000000000111,3034
00000000000000000000,291
00000000000000000011,1499
00000000000000000001,700
00000000000000000100,310
00000000000000000110,1105
Qiskit,Craig
32
00000000000000000101,845
00000000000000000010,770
00000000000000000111,2220
00000000000000000000,383
00000000000000000011,816
00000000000000000001,389
00000000000000000100,872
00000000000000000110,1897
Qiskit,Norm
30
00000000000000000101,389
00000000000000000010,775
00000000000000000111,3450
00000000000000000000,300
00000000000000000011,1181
00000000000000000001,517
00000000000000000100,281
00000000000000000110,1299
5,3,9,
6
PreSwap,Craig
20
00000000000000000101,435
00000000000000000010,872
00000000000000000111,4527
00000000000000000000,265
00000000000000000011,967
00000000000000000001,354
00000000000000000100,215
00000000000000000110,557
PreSwap,Norm
27
00000000000000000101,777
00000000000000000010,802
00000000000000000111,3830
00000000000000000000,349
00000000000000000011,882
00000000000000000001,642
00000000000000000100,254
00000000000000000110,656
Qiskit,Craig
29
00000000000000000101,1388
00000000000000000010,180
00000000000000000111,4025
00000000000000000000,250
00000000000000000011,712
00000000000000000001,710
00000000000000000100,570
00000000000000000110,357
Qiskit,Norm
22
00000000000000000101,599
00000000000000000010,463
00000000000000000111,4243
00000000000000000000,223
00000000000000000011,935
00000000000000000001,1289
00000000000000000100,83
00000000000000000110,357
4,5,16,
8
PreSwap,Craig
26
00000000000000000101,298
00000000000000000010,1252
00000000000000000111,4059
00000000000000000000,188
00000000000000000011,1690
00000000000000000001,292
00000000000000000100,90
00000000000000000110,323
PreSwap,Norm
33
00000000000000000101,295
00000000000000000010,1333
00000000000000000111,3873
00000000000000000000,217
00000000000000000011,1625
00000000000000000001,360
00000000000000000100,80
00000000000000000110,409
Qiskit,Craig
47
00000000000000000101,1686
00000000000000000010,439
00000000000000000111,2325
00000000000000000000,393
00000000000000000011,807
00000000000000000001,845
00000000000000000100,806
00000000000000000110,891
Qiskit,Norm
46
00000000000000000101,890
00000000000000000010,892
00000000000000000111,2304
00000000000000000000,531
00000000000000000011,1278
00000000000000000001,1100
00000000000000000100,413
00000000000000000110,784
13,18,10,
6
PreSwap,Craig
20
00000000000000000101,555
00000000000000000010,683
00000000000000000111,2456
00000000000000000000,722
00000000000000000011,688
00000000000000000001,659
00000000000000000100,611
00000000000000000110,1818
PreSwap,Norm
30
00000000000000000101,787
00000000000000000010,848
00000000000000000111,2332
00000000000000000000,773
00000000000000000011,886
00000000000000000001,1131
00000000000000000100,662
00000000000000000110,773
Qiskit,Craig
32
00000000000000000101,878
00000000000000000010,824
00000000000000000111,1386
00000000000000000000,881
00000000000000000011,769
00000000000000000001,728
00000000000000000100,926
00000000000000000110,1800
Qiskit,Norm
36
00000000000000000101,813
00000000000000000010,1119
00000000000000000111,2431
00000000000000000000,520
00000000000000000011,1301
00000000000000000001,922
00000000000000000100,329
00000000000000000110,757
19,1,7,
8
PreSwap,Craig
26
00000000000000000101,566
00000000000000000010,246
00000000000000000111,4530
00000000000000000000,276
00000000000000000011,429
00000000000000000001,950
00000000000000000100,799
00000000000000000110,396
PreSwap,Norm
27
00000000000000000101,444
00000000000000000010,727
00000000000000000111,4731
00000000000000000000,174
00000000000000000011,741
00000000000000000001,605
00000000000000000100,134
00000000000000000110,636
Qiskit,Craig
35
00000000000000000101,1250
00000000000000000010,311
00000000000000000111,3108
00000000000000000000,346
00000000000000000011,899
00000000000000000001,1066
00000000000000000100,535
00000000000000000110,677
Qiskit,Norm
39
00000000000000000101,506
00000000000000000010,606
00000000000000000111,3834
00000000000000000000,302
00000000000000000011,878
00000000000000000001,1363
00000000000000000100,150
00000000000000000110,553
0,6,11,
5
PreSwap,Craig
14
00000000000000000101,547
00000000000000000010,269
00000000000000000111,4030
00000000000000000000,156
00000000000000000011,1860
00000000000000000001,1041
00000000000000000100,100
00000000000000000110,189
PreSwap,Norm
16
00000000000000000101,1518
00000000000000000010,236
00000000000000000111,4521
00000000000000000000,112
00000000000000000011,671
00000000000000000001,675
00000000000000000100,161
00000000000000000110,298
Qiskit,Craig
14
00000000000000000101,747
00000000000000000010,390
00000000000000000111,3511
00000000000000000000,403
00000000000000000011,389
00000000000000000001,223
00000000000000000100,1108
00000000000000000110,1421
Qiskit,Norm
18
00000000000000000101,589
00000000000000000010,310
00000000000000000111,4231
00000000000000000000,77
00000000000000000011,1820
00000000000000000001,858
00000000000000000100,52
00000000000000000110,255
6,8,15,
5
PreSwap,Craig
17
00000000000000000101,367
00000000000000000010,617
00000000000000000111,4719
00000000000000000000,227
00000000000000000011,510
00000000000000000001,183
00000000000000000100,513
00000000000000000110,1056
PreSwap,Norm
30
00000000000000000101,714
00000000000000000010,420
00000000000000000111,4374
00000000000000000000,309
00000000000000000011,983
00000000000000000001,803
00000000000000000100,205
00000000000000000110,384
Qiskit,Craig
32
00000000000000000101,621
00000000000000000010,1034
00000000000000000111,2429
00000000000000000000,563
00000000000000000011,608
00000000000000000001,336
00000000000000000100,756
00000000000000000110,1845
Qiskit,Norm
24
00000000000000000101,666
00000000000000000010,420
00000000000000000111,4371
00000000000000000000,368
00000000000000000011,927
00000000000000000001,925
00000000000000000100,166
00000000000000000110,349
3,1,2,
2
PreSwap,Craig
8
00000000000000000101,908
00000000000000000010,301
00000000000000000111,4312
00000000000000000000,259
00000000000000000011,721
00000000000000000001,954
00000000000000000100,360
00000000000000000110,377
PreSwap,Norm
9
00000000000000000101,860
00000000000000000010,367
00000000000000000111,4190
00000000000000000000,164
00000000000000000011,1158
00000000000000000001,803
00000000000000000100,174
00000000000000000110,476
Qiskit,Craig
8
00000000000000000101,879
00000000000000000010,255
00000000000000000111,4375
00000000000000000000,262
00000000000000000011,751
00000000000000000001,920
00000000000000000100,354
00000000000000000110,396
Qiskit,Norm
9
00000000000000000101,833
00000000000000000010,337
00000000000000000111,4139
00000000000000000000,155
00000000000000000011,1234
00000000000000000001,819
00000000000000000100,176
00000000000000000110,499
3,15,13,
8
PreSwap,Craig
26
00000000000000000101,1214
00000000000000000010,345
00000000000000000111,3442
00000000000000000000,293
00000000000000000011,679
00000000000000000001,970
00000000000000000100,654
00000000000000000110,595
PreSwap,Norm
27
00000000000000000101,789
00000000000000000010,715
00000000000000000111,3313
00000000000000000000,320
00000000000000000011,1416
00000000000000000001,819
00000000000000000100,210
00000000000000000110,610
Qiskit,Craig
59
00000000000000000101,1306
00000000000000000010,680
00000000000000000111,1803
00000000000000000000,535
00000000000000000011,1279
00000000000000000001,920
00000000000000000100,797
00000000000000000110,872
Qiskit,Norm
42
00000000000000000101,945
00000000000000000010,708
00000000000000000111,3030
00000000000000000000,324
00000000000000000011,1437
00000000000000000001,847
00000000000000000100,285
00000000000000000110,616
13,7,9,
4
PreSwap,Craig
14
00000000000000000101,673
00000000000000000010,564
00000000000000000111,3432
00000000000000000000,503
00000000000000000011,614
00000000000000000001,531
00000000000000000100,589
00000000000000000110,1286
PreSwap,Norm
16
00000000000000000101,504
00000000000000000010,831
00000000000000000111,3492
00000000000000000000,185
00000000000000000011,1563
00000000000000000001,490
00000000000000000100,225
00000000000000000110,902
Qiskit,Craig
17
00000000000000000101,401
00000000000000000010,522
00000000000000000111,5259
00000000000000000000,311
00000000000000000011,785
00000000000000000001,337
00000000000000000100,191
00000000000000000110,386
Qiskit,Norm
18
00000000000000000101,912
00000000000000000010,675
00000000000000000111,2628
00000000000000000000,440
00000000000000000011,1344
00000000000000000001,799
00000000000000000100,492
00000000000000000110,902
12,2,19,
8
PreSwap,Craig
23
00000000000000000101,790
00000000000000000010,730
00000000000000000111,3172
00000000000000000000,370
00000000000000000011,489
00000000000000000001,287
00000000000000000100,1029
00000000000000000110,1325
PreSwap,Norm
27
00000000000000000101,582
00000000000000000010,1357
00000000000000000111,3487
00000000000000000000,406
00000000000000000011,692
00000000000000000001,737
00000000000000000100,168
00000000000000000110,763
Qiskit,Craig
29
00000000000000000101,1168
00000000000000000010,691
00000000000000000111,2340
00000000000000000000,562
00000000000000000011,870
00000000000000000001,857
00000000000000000100,906
00000000000000000110,798
Qiskit,Norm
34
00000000000000000101,885
00000000000000000010,496
00000000000000000111,3744
00000000000000000000,208
00000000000000000011,1054
00000000000000000001,1236
00000000000000000100,182
00000000000000000110,387
13,11,2,
7
PreSwap,Craig
23
00000000000000000101,693
00000000000000000010,546
00000000000000000111,3301
00000000000000000000,451
00000000000000000011,562
00000000000000000001,518
00000000000000000100,585
00000000000000000110,1536
PreSwap,Norm
27
00000000000000000101,710
00000000000000000010,725
00000000000000000111,3000
00000000000000000000,233
00000000000000000011,1896
00000000000000000001,624
00000000000000000100,231
00000000000000000110,773
Qiskit,Craig
41
00000000000000000101,1098
00000000000000000010,865
00000000000000000111,1328
00000000000000000000,876
00000000000000000011,801
00000000000000000001,860
00000000000000000100,1012
00000000000000000110,1352
Qiskit,Norm
36
00000000000000000101,836
00000000000000000010,687
00000000000000000111,2802
00000000000000000000,465
00000000000000000011,1098
00000000000000000001,1029
00000000000000000100,400
00000000000000000110,875
14,2,12,
6
PreSwap,Craig
20
00000000000000000101,738
00000000000000000010,922
00000000000000000111,3133
00000000000000000000,492
00000000000000000011,755
00000000000000000001,565
00000000000000000100,602
00000000000000000110,985
PreSwap,Norm
25
00000000000000000101,929
00000000000000000010,653
00000000000000000111,2273
00000000000000000000,448
00000000000000000011,1600
00000000000000000001,1277
00000000000000000100,356
00000000000000000110,656
Qiskit,Craig
32
00000000000000000101,1101
00000000000000000010,852
00000000000000000111,1471
00000000000000000000,627
00000000000000000011,822
00000000000000000001,662
00000000000000000100,1072
00000000000000000110,1585
Qiskit,Norm
45
00000000000000000101,542
00000000000000000010,1088
00000000000000000111,2965
00000000000000000000,456
00000000000000000011,998
00000000000000000001,690
00000000000000000100,326
00000000000000000110,1127
18,7,8,
5
PreSwap,Craig
17
00000000000000000101,650
00000000000000000010,171
00000000000000000111,4995
00000000000000000000,160
00000000000000000011,613
00000000000000000001,420
00000000000000000100,710
00000000000000000110,473
PreSwap,Norm
16
00000000000000000101,542
00000000000000000010,753
00000000000000000111,5010
00000000000000000000,114
00000000000000000011,746
00000000000000000001,463
00000000000000000100,54
00000000000000000110,510
Qiskit,Craig
26
00000000000000000101,1022
00000000000000000010,263
00000000000000000111,4194
00000000000000000000,192
00000000000000000011,638
00000000000000000001,551
00000000000000000100,693
00000000000000000110,639
Qiskit,Norm
27
00000000000000000101,717
00000000000000000010,726
00000000000000000111,2569
00000000000000000000,216
00000000000000000011,2096
00000000000000000001,654
00000000000000000100,262
00000000000000000110,952
0,12,15,
6
PreSwap,Craig
17
00000000000000000101,1291
00000000000000000010,334
00000000000000000111,4251
00000000000000000000,259
00000000000000000011,423
00000000000000000001,352
00000000000000000100,810
00000000000000000110,472
PreSwap,Norm
27
00000000000000000101,441
00000000000000000010,1117
00000000000000000111,3272
00000000000000000000,367
00000000000000000011,917
00000000000000000001,582
00000000000000000100,239
00000000000000000110,1257
Qiskit,Craig
17
00000000000000000101,1572
00000000000000000010,219
00000000000000000111,4379
00000000000000000000,212
00000000000000000011,415
00000000000000000001,592
00000000000000000100,450
00000000000000000110,353
Qiskit,Norm
21
00000000000000000101,592
00000000000000000010,282
00000000000000000111,4049
00000000000000000000,83
00000000000000000011,2013
00000000000000000001,860
00000000000000000100,52
00000000000000000110,261
18,5,6,
6
PreSwap,Craig
20
00000000000000000101,300
00000000000000000010,1267
00000000000000000111,3818
00000000000000000000,379
00000000000000000011,667
00000000000000000001,245
00000000000000000100,326
00000000000000000110,1190
PreSwap,Norm
24
00000000000000000101,791
00000000000000000010,1130
00000000000000000111,3528
00000000000000000000,254
00000000000000000011,1333
00000000000000000001,563
00000000000000000100,164
00000000000000000110,429
Qiskit,Craig
32
00000000000000000101,1476
00000000000000000010,257
00000000000000000111,2621
00000000000000000000,427
00000000000000000011,733
00000000000000000001,1640
00000000000000000100,670
00000000000000000110,368
Qiskit,Norm
40
00000000000000000101,669
00000000000000000010,633
00000000000000000111,3723
00000000000000000000,240
00000000000000000011,1032
00000000000000000001,1167
00000000000000000100,172
00000000000000000110,556
3,15,14,
8
PreSwap,Craig
26
00000000000000000101,1028
00000000000000000010,363
00000000000000000111,3090
00000000000000000000,372
00000000000000000011,876
00000000000000000001,1361
00000000000000000100,588
00000000000000000110,514
PreSwap,Norm
25
00000000000000000101,806
00000000000000000010,541
00000000000000000111,2872
00000000000000000000,369
00000000000000000011,1356
00000000000000000001,1403
00000000000000000100,262
00000000000000000110,583
Qiskit,Craig
41
00000000000000000101,1133
00000000000000000010,531
00000000000000000111,2042
00000000000000000000,448
00000000000000000011,1461
00000000000000000001,1083
00000000000000000100,693
00000000000000000110,801
Qiskit,Norm
40
00000000000000000101,1034
00000000000000000010,549
00000000000000000111,2696
00000000000000000000,406
00000000000000000011,1286
00000000000000000001,1363
00000000000000000100,323
00000000000000000110,535
16,1,18,
7
PreSwap,Craig
23
00000000000000000101,362
00000000000000000010,1004
00000000000000000111,4820
00000000000000000000,192
00000000000000000011,505
00000000000000000001,170
00000000000000000100,222
00000000000000000110,917
PreSwap,Norm
33
00000000000000000101,432
00000000000000000010,411
00000000000000000111,4436
00000000000000000000,291
00000000000000000011,827
00000000000000000001,1175
00000000000000000100,149
00000000000000000110,471
Qiskit,Craig
32
00000000000000000101,572
00000000000000000010,1034
00000000000000000111,2266
00000000000000000000,508
00000000000000000011,1121
00000000000000000001,560
00000000000000000100,588
00000000000000000110,1543
Qiskit,Norm
48
00000000000000000101,675
00000000000000000010,1117
00000000000000000111,2438
00000000000000000000,581
00000000000000000011,1050
00000000000000000001,1189
00000000000000000100,406
00000000000000000110,736
15,3,14,
8
PreSwap,Craig
26
00000000000000000101,731
00000000000000000010,776
00000000000000000111,2990
00000000000000000000,397
00000000000000000011,771
00000000000000000001,753
00000000000000000100,955
00000000000000000110,819
PreSwap,Norm
27
00000000000000000101,630
00000000000000000010,1251
00000000000000000111,2855
00000000000000000000,424
00000000000000000011,1071
00000000000000000001,709
00000000000000000100,295
00000000000000000110,957
Qiskit,Craig
50
00000000000000000101,1213
00000000000000000010,1177
00000000000000000111,1455
00000000000000000000,957
00000000000000000011,699
00000000000000000001,633
00000000000000000100,977
00000000000000000110,1081
Qiskit,Norm
37
00000000000000000101,537
00000000000000000010,660
00000000000000000111,3375
00000000000000000000,274
00000000000000000011,1411
00000000000000000001,1280
00000000000000000100,167
00000000000000000110,488
2,5,3,
4
PreSwap,Craig
14
00000000000000000101,975
00000000000000000010,524
00000000000000000111,4131
00000000000000000000,399
00000000000000000011,707
00000000000000000001,401
00000000000000000100,439
00000000000000000110,616
PreSwap,Norm
19
00000000000000000101,531
00000000000000000010,1079
00000000000000000111,3757
00000000000000000000,370
00000000000000000011,934
00000000000000000001,688
00000000000000000100,182
00000000000000000110,651
Qiskit,Craig
20
00000000000000000101,875
00000000000000000010,549
00000000000000000111,3246
00000000000000000000,519
00000000000000000011,725
00000000000000000001,532
00000000000000000100,648
00000000000000000110,1098
Qiskit,Norm
18
00000000000000000101,707
00000000000000000010,609
00000000000000000111,3982
00000000000000000000,213
00000000000000000011,847
00000000000000000001,587
00000000000000000100,358
00000000000000000110,889
